case_id,acitivty,date,body_parts,is_fatal,occupation,topics
202005153, Employee Is Killed While Sandblasting ,2008-06-23 00:00:00,head,True,,
200713444, Employee Dies Of Asphyxiation ,2008-05-30 00:00:00,,True,,
201637816, Worker Sustain Amputations After Part Falls On Foot ,2008-02-18 00:00:00,ankle,False,,
202447728, Employee Amputates Finger In Sandblasting Machine ,2007-11-03 00:00:00,finger,False,,
201183803, Employee Killed When Caught Between Beam And Lift Railing ,2007-09-24 00:00:00,chest,True,,
202360178, Employee Injured In Fall With Ladder ,2007-06-27 00:00:00,hip,False,,
202556296, Employee Falls From Ladder  Fractures Leg ,2013-01-29 00:00:00,leg,False,,
202657631, Employee Injurs Hand In Sanding Accident ,2013-01-22 00:00:00,finger,False,,
202555926, Disk Sander Lacerates Workers Finger ,2010-10-22 00:00:00,"arch, finger, knuckle",False,,
200084010, Employee Is Injured When Struck By Flying Object  Wood ,2011-10-19 00:00:00,,False,,
202542874, Employee'S Injures Finger Between Sander And Belt ,2010-02-04 00:00:00,finger,False,,
200625846, Employee Is Killed In Fall From Breezeway ,2010-07-26 00:00:00,,True,,
201639374, Employee'S Hand Pulled Into Machine  Receiving Lacerations ,2010-06-26 00:00:00,"forehead, forearm",False,,
201074861, Worker'S Fingers Come Into Contact With Disc Sander ,2010-02-18 00:00:00,"finger, knuckle",False,,
201614385, Worker'S Arm Isfractured By Metal Lathe And Axle ,2009-12-28 00:00:00,arm,False,,
202455457, Employee Amputates Tip Of Thumb While Using Sanding Machine ,2009-04-28 00:00:00,,False,,
202454195, Employee Injures Thumb On Disc Grinder ,2007-09-06 00:00:00,face,False,,
201070893, Employee Injures Finger While Operating Power Sander ,2007-03-07 00:00:00,finger,False,,
200530756, Employee'S Finger Amputated When Caught In A Sander ,2006-04-21 00:00:00,finger,False,,
201692225, Carpenter'S Finger Is Amputated By Abrasive Sander ,2006-01-16 00:00:00,finger,False,,
200626711, Employee Is Killed When He Trips And Fall From A Roof ,2012-11-30 00:00:00,,True,,
202531737, Employees Get Burns From Explosion ,2012-11-13 00:00:00,,False,,
200535318, Employee'S Finger Caught By A Rotating Saw  Was Amputated ,2012-08-20 00:00:00,"finger, head",False,,
202478608, Employee Gets Hand Laceration And Finger Amputation With A P ,2012-08-06 00:00:00,finger,False,,
202288924, Employee'S Arm Is Amputated When Caught By Grinder ,2008-05-02 00:00:00,arm,False,,
200531713, Employee Amputates Finger With Table Saw ,2007-05-31 00:00:00,"finger, knuckle",False,,
202445250, Employee Fractures Leg In Fall From Roof ,2007-03-30 00:00:00,leg,False,,
201489440, Cabinetmaker Amputates Fingers After Slipping On Floor ,2007-02-08 00:00:00,finger,False,,
201020997, Employee Fractures Ankle In Fall From Roof ,2006-09-27 00:00:00,ankle,False,,
170840003, Employee Fractures Leg In Fall From Staircase ,2006-03-18 00:00:00,leg,False,,
201147667, Janitor Is Injured While Cleaning Sawdust From Shaper ,2006-02-21 00:00:00,finger,False,,
200353118, Employee Is Killed When Engulfed By Sawdust In A Silo ,,,True,,
200921492, Employee Falls From Roof And Dies ,2004-05-06 00:00:00,,True,,
200012060, Employee Suffers Burn When Sawdust Ignites ,2004-04-16 00:00:00,,True,,
201058443, Employee Amputates Fingers When Caught In Planing Machine ,2004-03-18 00:00:00,"finger, head, knuckle",False,,
201181773, Employee Is Injured While Cleaning Saw ,2003-09-08 00:00:00,finger,False,,
170885370, Employee Falls From Roof And Is Injured ,,"jaw, face",False,,
201485760, Employee Injured When He Slips And Falls From A Roof ,2003-07-29 00:00:00,,False,,
170842330, Employee Is Injured When His Arm Caught In Truck Machinery ,2003-05-31 00:00:00,"arm, elbow",False,,
201623618, Worker Fractures Arm When Conveyor System Starts Moving ,2013-03-04 00:00:00,arm,False,,
201510856, Steel Plate Falls  Fractures Sawmill Workers Leg ,2012-10-19 00:00:00,leg,False,,
202493482, Employee'S Finger Is Amputated In Saw Machine ,2012-06-05 00:00:00,"arm, finger",False,,
202369088, Employee Caught In Conveyor Dies ,2011-12-13 00:00:00,,True,,
200515500, Tree Falls On Worker ,2011-10-20 00:00:00,,False,,
202492229, Employee Is Injured When Pinned Between Lumber ,2012-07-22 00:00:00,chest,False,,
201392313, Employee Is Killed When Crushed By Conveyer Rollers ,2011-04-20 00:00:00,,True,,
200651834, Employee'S Hand Is Amputated In Moving Rotor ,2011-03-07 00:00:00,,False,,
315114942, Employee Is Struck By Board  Fractures Leg ,2010-11-11 00:00:00,leg,False,,
202614426, Employee Amputates Fingers Using Panel Saw ,2012-06-12 00:00:00,finger,False,,
202601480, Thumb And Finger Of Worker Is Amputated By Table Saw Blade ,2009-12-29 00:00:00,finger,False,,
202488904, Worker Suffers Abrasions And Lacerations In Machine Accident ,2009-06-28 00:00:00,leg,False,,
201573599, Worker Is Killed By Falling Tree Limb ,2009-06-26 00:00:00,head,True,,
201177599, Employee Amputates Finger In Energized Saw Blade ,2005-05-28 00:00:00,"arm, finger",False,,
201621489, Employee'S Hand Amputated In Saw ,2003-11-18 00:00:00,,False,,
200621795, Employee Killed When Struck By Tree ,,,True,,
201795101, Two Employees Treated For Carbon Monoxide Exposure ,2001-12-31 00:00:00,,False,,
201154952, Employee Injured When Wood Kicks Back Using A Gang Rip Saw ,2001-05-16 00:00:00,,False,,
201141900, Employee Amputates Four Fingers Using A Panel Saw ,2000-11-01 00:00:00,finger,True,,
200610616, Employee'S Leg Amputated By Saw ,,"leg, knee, head",False,,
740621, Sawyer Injured When Board Kicks Back ,1999-07-29 00:00:00,head,False,,
201081577, Employee Amputates Fingers In Band Saw ,1999-04-09 00:00:00,"finger, knuckle",False,,
170622997, Employee'S Fingertips Amputated By Table Saw ,1998-07-31 00:00:00,finger,False,,
1706969, Employee'S Fingers Amputated In Cut,1998-02-12 00:00:00,finger,False,,
202458626, Employee Suffers Fractures In Fall From Scaffold ,2013-08-20 00:00:00,head,False,,
202658142, Employee Fractures Arm And Shoulder In Fall From Ladder ,2013-07-05 00:00:00,arm,False,,
202648341, Worker Falls From Scaffolding ,2011-11-28 00:00:00,leg,False,,
201857729, Three Employees'S Injured In Scaffold Collapse ,2005-07-07 00:00:00,head,False,,
200090314, Employee Dies When Pump Jack Fails And Scaffold Collapses ,,,True,,
201123171, Employee Injured In Fall When Putlog Breaks ,2001-07-03 00:00:00,,False,,
200611028, Employee Falls When Scaffold Breaks Free From Wall ,,leg,False,,
201403607, Employee Injured From 27 Ft Fall From Scaffolding ,,leg,False,,
201160918, Employee Is Killed When He Falls From Scaffolding ,1998-11-25 00:00:00,head,True,,
201092236, Employee'S Finger Amputated When Scaffolding Collapses ,,finger,False,,
200220051, Employee Killed When Scaffolding Collapses On Him ,,,True,,
570143, Collapse Of Work Platform ,1221-10-08 00:00:00,face,False,,
202556445, Worker'S Wrist Is Broken In Fall From Collapsing Scaffold ,2013-05-07 00:00:00,,False,,
201078318, Worker Injured In 29 Foot Fall From Scaffolding ,2012-09-04 00:00:00,,False,,
202543641, Employee Is Sprayed With Sulfuric Acid. ,2011-12-28 00:00:00,,False,,
200776433, Employee Is Injured In Fall From Carpenter Bracket Scaffold ,2011-05-20 00:00:00,elbow,False,,
201185568, Employee Fractures Ankle In Fall From Scaffolding ,1637-10-08 00:00:00,ankle,False,,
201408309, Employee Is Crushed By Scaffold ,2010-12-29 00:00:00,,False,,
202627881, Worker Fractures Ribs In Fall Or In Scaffold Collapse ,2010-10-25 00:00:00,,False,,
200776029, Two Employees Are Injured From Collapsed Scaffolding ,2010-07-08 00:00:00,,False,,
200033660, Two Employees Are Injured In Fall From Collapsed Scaffold ,2010-06-26 00:00:00,leg,False,,
202368221, Two Employees Are Injured When Scaffold Collapses ,2010-02-16 00:00:00,face,False,,
202005336, Employee Is Killed In Scaffold Collapse ,2010-01-07 00:00:00,"leg, head",True,,
202080339, Employee'S Back Is Bruised In Fall From Scaffold ,2009-12-28 00:00:00,,False,,
200742534, Employee'S Head Is Fractured In Fall  Dies Next Day ,2009-12-12 00:00:00,head,True,,
200270692, Employee Killed In Fall From Scaffold Pick ,,head,True,,
170108294, Employee Struck And Killed By Falling Scaffold ,,head,True,,
868174, Employee Fell With Scaffold Pick  Dies Of Multiple Injuries ,1987-06-26 00:00:00,,True,,
14460281, Fall From Mobile Scaffold ,,,False,,
202542312, Employee Dies After Fall From Scaffold ,2011-01-12 00:00:00,leg,True,,
201088309, Construction Employee Is Injured By Falling Object ,2006-08-30 00:00:00,face,False,,
201183084, Employee Is Injured In Fall From Suspended Scaffold ,2006-06-21 00:00:00,,False,,
201311172, Employee Falls Into Water And Drowns ,2004-04-30 00:00:00,,False,,
200630978, Employee Killed When Scaffold Toppled Over ,2017-10-13 00:00:00,head,True,,
201572229, Employee Injured After Falling From Scaffolding ,2002-10-22 00:00:00,,False,,
202013710, Employee Dies In 16 Ft Fall From Scaffolding ,,,True,,
171262116, Employee Killed In Fall From Suspended Scaffold ,2001-09-01 00:00:00,,True,,
201405263, Employee Injured In Fall When Scaffolding Collapses ,2001-06-21 00:00:00,,False,,
201521283, Two Employees Receive Fractures In 16 Ft Fall From Scaffold ,,,False,,
202312872, Employee Injured From Falling Piping ,2000-11-19 00:00:00,leg,False,,
171059512, Employee'S Skull Fractured When Scaffold Overturns ,2000-07-20 00:00:00,,False,,
302573787, Scaffolding Collapses Killing One And Injuring Another ,,head,True,,
656421, Employee Injured In Fall When Scaffold Bracket Fails ,,,False,,
200710820, Employee Killed When Impaled On Rebar ,,,True,,
18284588, Three Carpenters Killed When Scaffold Deck Collapses ,1999-08-12 00:00:00,,True,,
201161130, Employee Falls From Scaffolding ,,hip,False,,
200963080, Employee Injured When Struck In Face By Blocking ,,face,False,,
202556064, Employee Falls From Scaffolding And Is Injured ,2012-12-11 00:00:00,,False,,
202493300, Scaffolding Contacts Electrical System And Kills Worker ,2012-10-01 00:00:00,"leg, head",False,,
202252417, Worker Falls 25 Feet While Desending Scaffold Ladder ,2012-07-10 00:00:00,,False,,
202652558, Worker Dies In Ten,2012-04-10 00:00:00,,True,,
202567822, Employee Is Killed In Fall From Scaffold ,2011-12-13 00:00:00,,True,,
200626265, Employee Is Killed In Fall From Tower Scaffold ,2011-09-14 00:00:00,head,True,,
202471652, Hot Waterr Scalds Worker While Opening A Valve ,2012-03-18 00:00:00,"face, head",False,,
200375830, Employee Gets Caught In Or Between And Gets Scalped ,2012-01-30 00:00:00,,False,,
202614020, Employee'S Scalp Is Sprayed With Ammonium Fluoride ,2011-09-19 00:00:00,"arm, face",False,,
201127883, Employee Is Injured When Struck By Auger Mechanism ,2010-10-19 00:00:00,"arm, head, leg",False,,
201127610, Employee Gets Struck By Vehicle Moving Backwards ,2010-06-04 00:00:00,,False,,
201074192, Employee'S Feet Are Burned By Hot Water ,,,False,,
202449690, Employee Is Burned When Propane Tank Explodes ,2008-11-18 00:00:00,,False,,
202506176, Employee Struck By Steel Plate  Sustains Multiple Fractures ,,face,False,,
201203569, Employee Is Injured In Collision Between Tractor And Truck ,2007-06-12 00:00:00,head,False,,
201163110, Employee Injured When Scalded By Boiling Water ,,ankle,False,,
201952140, Employee Is Scalped When Hair Gets Caught In Drill Machine ,,,False,,
301275194, Employee Injured By Rotating Shaft ,,,False,,
201791944, Employee Injured When Hair Caught By Roller ,1998-11-10 00:00:00,,False,,
201791910, Employee Injured When Hair Caught In Conveyor Belt ,1998-11-05 00:00:00,,False,,
202149241, Firefighters Sustain Smoke Inhalation At House Fire ,2011-02-04 00:00:00,,False,,
200357002, Fire Instructor Dies From Cardiac Arrest ,2008-06-06 00:00:00,,True,,
200992881, Firefighter Is Killed By Carbon Monoxide Poisoning ,2006-06-25 00:00:00,,True,,
200331171, Two Employees Die Of Asphyxia In Molasses Tank ,2002-09-10 00:00:00,,False,,
201103017, Employee Dies After Inhaling Chemical Vapors ,2002-08-27 00:00:00,head,True,,
200372092, Employee Died Of Heart Attack While Fighting Fire ,2001-11-16 00:00:00,,True,,
200551992, One Employee Dies Of Asphyxia In Hold Of Cargo Vessel ,2001-10-30 00:00:00,,True,,
200540482, Employee Drowns While Diving In River ,1999-01-18 00:00:00,head,False,,
200450864, One Employee Killed  One Injured By Chemical Exposure ,1999-09-04 00:00:00,,True,,
201260031, Employee Dies Of Asphyxia In Manhole ,,head,True,,
201270113, Employee Dies Of Asphyxia After Entering Pipe Shaft ,,,True,,
200210078, Employee Drowns While Repairing Ship Hull ,,,False,,
170187157, Fireman Injured When Overcome By Smoke Inhalation ,1996-05-15 00:00:00,,False,,
201021094, Employee Is Killed In Fall From Scooter ,2007-04-06 00:00:00,,True,,
170835466, Worker Loses Control Of Vehicle  Fractures Ribs And Shoulder ,2007-03-05 00:00:00,,False,,
200970077, Employee Drowns In Water At Shipyard ,2002-09-09 00:00:00,,False,,
202328613, Employee Tips Over In Scooter And Hits Head On Concrete ,,head,False,,
14419139, Employee Dies From Burns After Propane Explosion ,1994-11-09 00:00:00,,True,,
604967, Employee Dies Of Broken Neck When Cycle Collides With Tree ,,,True,,
958264, Employee Injured After Atv Hits Hole And Lands On Him ,,,False,,
957845, Employee Injured In Collision ,1992-02-24 00:00:00,"leg, knee",False,,
170183289, Employee'S Leg Fractured When Run Over By Truck ,,leg,False,,
14213862, Employee Killed Falling Or Jumping From A Flatbed Scooter ,1991-05-03 00:00:00,head,True,,
14502645, Thrown From Vehicle Onto Concrete Runway ,,,False,,
202081907, Employee'S Head Is Caught Between Blade And Frame  Dies ,2013-02-23 00:00:00,head,True,,
200556728, Employee Is Fatally Crushed ,2011-10-25 00:00:00,,True,,
202553012, Employee Cleaning Jammed Material Amputates Three Fingers ,2011-03-04 00:00:00,"finger, lip",False,,
201127461, Employee Fractures Foot When Struck By Piece Of Metal ,2010-02-20 00:00:00,,False,,
200375020, Worker Is Killed When Struck By Container Door On Truck ,2009-12-30 00:00:00,head,True,,
201312220, Salvage Worker Is Killed In Fall From Platform ,2011-12-27 00:00:00,,True,,
202612685, Worker Replacing Belts In Shredder Sustains Fracture ,2011-01-28 00:00:00,"arm, forearm",False,,
200374205, Employee Is Killed By Falling Vehicle ,2007-05-29 00:00:00,,True,,
201636701, Employee Killed In Fall From Cross Brace ,2007-05-04 00:00:00,"forehead, face, leg, hip",True,,
202473575, Employee Fractures Ribs When Truck Falls From Floor Jack ,2007-04-19 00:00:00,chest,False,,
201038502, Employee Is Burned By Hydraulic Oil ,2006-08-22 00:00:00,face,False,,
201167855, Employee Is Injured In Fall From Ladder ,2006-07-20 00:00:00,"mouth, chest, head",False,,
202443917, Employee'S Finger Is Amputated When Caught In Sliding Gate ,2006-07-05 00:00:00,finger,False,,
201573094, Employee Is Killed When Struck By Suspended Vehicle ,2006-06-13 00:00:00,head,True,,
201681764, Employee Is Killed When Crushed By Vehicle ,2006-02-13 00:00:00,chest,True,,
202673257, Employee Is Injured When A 6370 Scraper Rolled Down A Hill ,2012-09-19 00:00:00,face,False,,
200535425, Employee Injures Fingers While Using Band Saw ,2012-03-23 00:00:00,finger,False,,
202469649, Employee Sustains Fractures When Run Over By Tractor ,2010-10-14 00:00:00,,False,,
201639283, Employee Falls And Is Impaled By Scraper ,2010-05-13 00:00:00,arm,False,,
201613924, Employee Fractures Hip When Run Over By Vehicle ,2008-10-17 00:00:00,hip,False,,
202506614, Employee Fractures Facial Bones While Operating Scraper ,2008-05-05 00:00:00,face,False,,
202516605, Employee'S Finger Amputated When Caught In Window Hinge ,2007-11-29 00:00:00,finger,False,,
202447108, Employee Injured When Scraper Overturns Down Embankment ,2007-10-30 00:00:00,,False,,
201637121, Employee Injured When Run Over By Backing Scraper ,2007-09-12 00:00:00,,False,,
202446530, Employee Injured When Scraper Backs Over Front Of Truck ,2007-07-13 00:00:00,,False,,
200624385, Employee Killed When Run Over By Scraper ,2007-07-03 00:00:00,arm,True,,
200812378, Employee Is Pinned Between Vehicles And Is Killed ,2007-06-04 00:00:00,,True,,
200784015, Surveyor Is Struck And Killed By Construction Scraper ,2006-12-08 00:00:00,,True,,
202484457, Employee Is Injured By Flying Piece Of Metal ,2006-09-30 00:00:00,,False,,
200331783, Employee Is Killed When Run Over By Scraper ,2006-08-18 00:00:00,,True,,
200604908, Employee Gets Struck By A Truck ,2011-11-17 00:00:00,,False,,
201363389, Employee Dies From Head Injury ,2009-06-16 00:00:00,head,True,,
201510641, Employee Suffers Injury In Conveyor Belt Accident ,2008-11-12 00:00:00,forearm,False,,
201072220, Employee Suffers Fractures In Fall From Loading Dock ,2008-03-24 00:00:00,arm,False,,
200531242, Employee Is Killed In Fall From Ladder ,2006-11-08 00:00:00,,True,,
202445821, Employee Is Killed When Run Over By Loader ,2006-04-07 00:00:00,,True,,
200841237, Press Brake Operator Amputates Four Fingers ,2006-03-16 00:00:00,finger,True,,
201506250, Employee Lacerates Finger With Pressure Washer Gun ,2005-12-30 00:00:00,finger,False,,
